SNo,Date,Price,Open,High,Low,Vol.,Change %
396,3/24/2018,0.23236,0.23683,0.24536,0.23205,6500000,-1.89
397,3/25/2018,0.23856,0.23236,0.243,0.22942,6220000,2.67
398,3/26/2018,0.22739,0.23856,0.24523,0.21468,9940000,-4.68
399,3/27/2018,0.21506,0.22753,0.22901,0.20253,13800000,-5.42
400,3/28/2018,0.21783,0.21506,0.22575,0.21252,4970000,1.29
401,3/29/2018,0.18952,0.21783,0.22054,0.18709,20470000,-13
402,3/30/2018,0.18689,0.18952,0.19977,0.17357,15220000,-1.39
403,3/31/2018,0.2045,0.18689,0.22034,0.18689,11940000,9.42
404,4/1/2018,0.20535,0.2045,0.21135,0.18729,9840000,0.41
405,4/2/2018,0.22472,0.20535,0.2374,0.20294,16440000,9.44
406,4/3/2018,0.23447,0.22472,0.23779,0.22277,11720000,4.34
407,4/4/2018,0.2004,0.23447,0.23448,0.19927,23540000,-14.53
408,4/5/2018,0.19546,0.2004,0.20734,0.18977,12120000,-2.47
409,4/6/2018,0.19192,0.19546,0.19776,0.18839,5800000,-1.81
410,4/7/2018,0.19898,0.19192,0.20638,0.19192,7690000,3.68
411,4/8/2018,0.20465,0.19898,0.2078,0.19883,2970000,2.85
412,4/9/2018,0.195,0.20465,0.21446,0.19091,10460000,-4.72
413,4/10/2018,0.19818,0.195,0.20276,0.195,3630000,1.63
414,4/11/2018,0.21248,0.19818,0.21418,0.19792,5980000,7.22
415,4/12/2018,0.24479,0.21248,0.24655,0.20538,24320000,15.21
416,4/13/2018,0.24554,0.24479,0.2747,0.23246,22870000,0.31
417,4/14/2018,0.25238,0.24554,0.26174,0.2418,8370000,2.78
418,4/15/2018,0.29571,0.25238,0.30772,0.25238,14100000,17.17
419,4/16/2018,0.28439,0.29571,0.30598,0.27074,13190000,-3.83
420,4/17/2018,0.30085,0.28439,0.31973,0.27953,14830000,5.79
421,4/18/2018,0.35497,0.30085,0.35673,0.29977,15120000,17.99
422,4/19/2018,0.36573,0.35497,0.37773,0.34552,14900000,3.03
423,4/20/2018,0.39029,0.36573,0.39955,0.3535,19120000,6.72
424,4/21/2018,0.37176,0.39077,0.39963,0.34367,17480000,-4.75
425,4/22/2018,0.36456,0.37258,0.38523,0.3612,11150000,-1.94
426,4/23/2018,0.37093,0.36456,0.37543,0.3627,8060000,1.75
427,4/24/2018,0.39515,0.37093,0.40817,0.37006,15510000,6.53
428,4/25/2018,0.33752,0.3941,0.39667,0.3243,23140000,-14.58
429,4/26/2018,0.38743,0.33752,0.38743,0.32752,22420000,14.79
430,4/27/2018,0.3875,0.38743,0.42476,0.38191,24900000,0.02
431,4/28/2018,0.4291,0.38691,0.4364,0.38532,14840000,10.74
432,4/29/2018,0.45821,0.43029,0.46546,0.42248,22700000,6.78
433,4/30/2018,0.42255,0.45821,0.46077,0.41253,14130000,-7.78
434,5/1/2018,0.43802,0.42255,0.44941,0.38916,19350000,3.66
435,5/2/2018,0.43954,0.43802,0.44493,0.42958,7670000,0.35
436,5/3/2018,0.4355,0.43967,0.44327,0.42654,10030000,-0.92
437,5/4/2018,0.42985,0.4355,0.44047,0.42124,9280000,-1.3
438,5/5/2018,0.43112,0.42985,0.43701,0.42592,8910000,0.3
439,5/6/2018,0.41071,0.43176,0.43376,0.40349,9240000,-4.73
440,5/7/2018,0.39872,0.41081,0.41257,0.37657,10070000,-2.92
441,5/8/2018,0.38096,0.40607,0.40607,0.37269,8070000,-4.45
442,5/9/2018,0.37311,0.38034,0.38639,0.35491,8470000,-2.06
443,5/10/2018,0.34695,0.37311,0.38464,0.3458,8430000,-7.01
444,5/11/2018,0.3113,0.34695,0.35025,0.29469,16720000,-10.28
445,5/12/2018,0.35611,0.3113,0.36462,0.29836,13280000,14.4
446,5/13/2018,0.3702,0.35805,0.37806,0.35135,12750000,3.96
447,5/14/2018,0.3623,0.36951,0.37961,0.34258,9750000,-2.14
448,5/15/2018,0.34124,0.36224,0.37031,0.34106,9920000,-5.81
449,5/16/2018,0.33133,0.34113,0.34113,0.31886,10400000,-2.9
450,5/17/2018,0.30708,0.33133,0.3401,0.30473,7670000,-7.32
451,5/18/2018,0.31614,0.30708,0.31742,0.30059,9780000,2.95
452,5/19/2018,0.31332,0.31624,0.3259,0.30811,6220000,-0.89
453,5/20/2018,0.32816,0.31332,0.33243,0.31096,8330000,4.74
454,5/21/2018,0.3128,0.32816,0.32943,0.31044,6830000,-4.68
455,5/22/2018,0.29374,0.31268,0.3196,0.29243,7040000,-6.09
456,5/23/2018,0.27527,0.29374,0.29374,0.26384,12110000,-6.29
457,5/24/2018,0.29076,0.27527,0.29627,0.26739,15260000,5.63
458,5/25/2018,0.28657,0.29076,0.29811,0.28083,8740000,-1.44
459,5/26/2018,0.28204,0.28664,0.29388,0.28082,9120000,-1.58
460,5/27/2018,0.27363,0.28218,0.28253,0.27121,7910000,-2.98
461,5/28/2018,0.24983,0.27369,0.27733,0.24983,8760000,-8.7
462,5/29/2018,0.28203,0.24983,0.28359,0.24473,13560000,12.89
463,5/30/2018,0.27535,0.28203,0.29352,0.26475,10620000,-2.37
464,5/31/2018,0.29612,0.27535,0.30289,0.27241,12270000,7.55
465,6/1/2018,0.28966,0.29569,0.29832,0.28078,10470000,-2.18
466,6/2/2018,0.29842,0.28892,0.30216,0.28887,7300000,3.02
467,6/3/2018,0.30421,0.29842,0.31002,0.29697,17430000,1.94
468,6/4/2018,0.29093,0.30353,0.30864,0.28634,8550000,-4.36
469,6/5/2018,0.29407,0.29127,0.29841,0.2807,6040000,1.08
470,6/6/2018,0.29823,0.294,0.29877,0.28882,7010000,1.42
471,6/7/2018,0.29185,0.29823,0.30568,0.28922,11330000,-2.14
472,6/8/2018,0.28666,0.29185,0.29458,0.28507,11780000,-1.78
473,6/9/2018,0.27994,0.28675,0.29083,0.27907,6880000,-2.35
474,6/10/2018,0.24509,0.27994,0.27997,0.23848,11940000,-12.45
475,6/11/2018,0.25307,0.24509,0.25309,0.23563,12640000,3.26
476,6/12/2018,0.22745,0.25307,0.25361,0.22499,9890000,-10.12
477,6/13/2018,0.21922,0.22741,0.23027,0.20448,12110000,-3.62
478,6/14/2018,0.24003,0.21922,0.24301,0.21726,8390000,9.5
479,6/15/2018,0.22916,0.23999,0.24237,0.22902,5450000,-4.53
480,6/16/2018,0.22999,0.2293,0.23298,0.22342,5480000,0.36
481,6/17/2018,0.22876,0.23005,0.23296,0.22775,4210000,-0.53
482,6/18/2018,0.23265,0.22859,0.2397,0.22145,6190000,1.7
483,6/19/2018,0.23412,0.23252,0.24009,0.23079,5710000,0.63
484,6/20/2018,0.23053,0.23412,0.23534,0.22412,6760000,-1.53
485,6/21/2018,0.22702,0.23039,0.23549,0.2249,5020000,-1.52
486,6/22/2018,0.20064,0.22718,0.2274,0.19626,10210000,-11.62
487,6/23/2018,0.20132,0.20087,0.20455,0.19578,5570000,0.34
488,6/24/2018,0.19325,0.20153,0.20181,0.17713,11180000,-4.01
489,6/25/2018,0.19801,0.19325,0.20292,0.1888,9850000,2.46
490,6/26/2018,0.18316,0.19797,0.19797,0.18272,7320000,-7.5
491,6/27/2018,0.19125,0.18335,0.19286,0.18091,6940000,4.42
492,6/28/2018,0.17787,0.19113,0.19219,0.17623,4850000,-7
493,6/29/2018,0.18785,0.17787,0.18895,0.17185,8680000,5.61
494,6/30/2018,0.19349,0.18764,0.20265,0.18644,8650000,3
495,7/1/2018,0.19959,0.19329,0.20016,0.18889,6000000,3.15
496,7/2/2018,0.2146,0.19959,0.2166,0.194,9280000,7.52
497,7/3/2018,0.20525,0.2146,0.22112,0.20357,7250000,-4.36
498,7/4/2018,0.21091,0.20525,0.21703,0.20055,7030000,2.76
499,7/5/2018,0.201,0.21091,0.21391,0.19728,5920000,-4.7
500,7/6/2018,0.2067,0.201,0.21031,0.19638,4590000,2.83
501,7/7/2018,0.20825,0.2067,0.20869,0.19935,4980000,0.75
502,7/8/2018,0.20982,0.20824,0.21731,0.20743,6090000,0.75
503,7/9/2018,0.20514,0.20982,0.21358,0.20478,5130000,-2.23
504,7/10/2018,0.19089,0.20564,0.20669,0.19081,6050000,-6.95
505,7/11/2018,0.18958,0.19089,0.19382,0.18335,7060000,-0.69
506,7/12/2018,0.18403,0.18958,0.18969,0.18023,4560000,-2.93
507,7/13/2018,0.20604,0.18403,0.20622,0.18241,8920000,11.96
508,7/14/2018,0.20836,0.20581,0.21388,0.19807,6330000,1.13
509,7/15/2018,0.22131,0.20836,0.22346,0.20654,8680000,6.22
510,7/16/2018,0.23935,0.22131,0.23949,0.21935,9870000,8.15
511,7/17/2018,0.25321,0.23935,0.25527,0.2285,11320000,5.79
512,7/18/2018,0.29769,0.25321,0.32552,0.25292,35320000,17.56
513,7/19/2018,0.30667,0.29769,0.31856,0.27992,21970000,3.02
514,7/20/2018,0.26934,0.30667,0.30667,0.26359,14510000,-12.17
515,7/21/2018,0.29358,0.26943,0.29679,0.25627,12890000,9
516,7/22/2018,0.28437,0.29358,0.30772,0.28072,12630000,-3.14
517,7/23/2018,0.2855,0.28437,0.30352,0.28076,9180000,0.4
518,7/24/2018,0.302,0.28556,0.30583,0.28037,12120000,5.78
519,7/25/2018,0.33341,0.302,0.35163,0.29538,21460000,10.4
520,7/26/2018,0.30865,0.33341,0.34975,0.29553,26400000,-7.43
521,7/27/2018,0.31761,0.30865,0.3242,0.29573,12220000,2.9
522,7/28/2018,0.31529,0.31762,0.3254,0.30885,8670000,-0.73
523,7/29/2018,0.3082,0.31529,0.31909,0.30374,5810000,-2.25
524,7/30/2018,0.29503,0.30821,0.30821,0.27711,13270000,-4.27
525,7/31/2018,0.27882,0.29503,0.29503,0.26638,13240000,-5.49
526,8/1/2018,0.27688,0.27882,0.28361,0.26504,11710000,-0.7
527,8/2/2018,0.26027,0.27688,0.28193,0.2598,11400000,-6
528,8/3/2018,0.25694,0.26027,0.2686,0.24528,13620000,-1.28
529,8/4/2018,0.23946,0.25694,0.26014,0.23443,10970000,-6.8
530,8/5/2018,0.24255,0.23946,0.24644,0.23392,7870000,1.29
531,8/6/2018,0.23311,0.24255,0.24697,0.22954,9940000,-3.9
532,8/7/2018,0.22805,0.23291,0.24508,0.22696,10870000,-2.17
533,8/8/2018,0.19716,0.228,0.228,0.19442,17120000,-13.54
534,8/9/2018,0.22078,0.19721,0.22968,0.19719,15900000,11.98
535,8/10/2018,0.22206,0.22078,0.23866,0.21234,19750000,0.58
536,8/11/2018,0.21636,0.22179,0.22633,0.20152,17010000,-2.57
537,8/12/2018,0.2239,0.21636,0.22808,0.2148,11790000,3.48
538,8/13/2018,0.22188,0.2239,0.2431,0.21931,14750000,-0.9
539,8/14/2018,0.2168,0.22188,0.22276,0.19586,18650000,-2.29
540,8/15/2018,0.21549,0.21687,0.24744,0.21426,14140000,-0.61
541,8/16/2018,0.21466,0.21556,0.22155,0.20916,12110000,-0.38
542,8/17/2018,0.23882,0.21466,0.23978,0.21418,13530000,11.25
543,8/18/2018,0.22177,0.23889,0.24656,0.21749,14300000,-7.14
544,8/19/2018,0.22842,0.22177,0.2322,0.22021,9390000,3
545,8/20/2018,0.21264,0.22842,0.23159,0.21261,9950000,-6.91
546,8/21/2018,0.21967,0.21262,0.22038,0.21226,7430000,3.3
547,8/22/2018,0.20819,0.21967,0.23101,0.20267,15090000,-5.23
548,8/23/2018,0.21641,0.20819,0.21643,0.20796,9060000,3.95
549,8/24/2018,0.21836,0.21641,0.21906,0.21179,8840000,0.9
550,8/25/2018,0.21765,0.21836,0.21978,0.21515,7050000,-0.33
551,8/26/2018,0.21284,0.21765,0.21826,0.20925,7140000,-2.21
552,8/27/2018,0.22699,0.21284,0.22722,0.21221,10580000,6.64
553,8/28/2018,0.23508,0.22699,0.23894,0.22325,14630000,3.57
554,8/29/2018,0.22578,0.23508,0.23573,0.22084,13620000,-3.96
555,8/30/2018,0.22213,0.22571,0.22749,0.21293,11220000,-1.61
556,8/31/2018,0.22147,0.22213,0.22376,0.21644,8830000,-0.3
557,9/1/2018,0.2287,0.22147,0.23401,0.22097,11390000,3.27
558,9/2/2018,0.22442,0.2287,0.23125,0.22273,9250000,-1.87
559,9/3/2018,0.22005,0.22448,0.22498,0.21864,8850000,-1.95
560,9/4/2018,0.23174,0.22005,0.23474,0.21938,10450000,5.32
561,9/5/2018,0.20323,0.23174,0.23375,0.20309,17260000,-12.3
562,9/6/2018,0.20805,0.20323,0.20852,0.19259,15080000,2.37
563,9/7/2018,0.20591,0.2079,0.21299,0.19691,12690000,-1.03
564,9/8/2018,0.19385,0.20596,0.20829,0.19188,8860000,-5.85
565,9/9/2018,0.19085,0.19385,0.19965,0.1898,9970000,-1.55
566,9/10/2018,0.1904,0.19085,0.19508,0.18637,10030000,-0.24
567,9/11/2018,0.19984,0.1904,0.21,0.18266,14430000,4.96
568,9/12/2018,0.19672,0.19991,0.20774,0.18466,13160000,-1.56
569,9/13/2018,0.20566,0.19672,0.21199,0.19652,11640000,4.55
570,9/14/2018,0.20106,0.20566,0.20951,0.19636,9850000,-2.24
571,9/15/2018,0.203,0.20106,0.2064,0.19981,8210000,0.96
572,9/16/2018,0.20631,0.203,0.20873,0.19835,10360000,1.63
573,9/17/2018,0.19584,0.20631,0.20891,0.19496,11200000,-5.08
574,9/18/2018,0.20788,0.19584,0.2144,0.19368,15220000,6.15
575,9/19/2018,0.20581,0.20788,0.21057,0.19881,11980000,-1
576,9/20/2018,0.2314,0.20581,0.24465,0.20508,18710000,12.44
577,9/21/2018,0.24817,0.2314,0.27785,0.23071,38040000,7.25
578,9/22/2018,0.23958,0.24817,0.25066,0.23137,21060000,-3.46
579,9/23/2018,0.28136,0.23957,0.30175,0.23883,51010000,17.44
580,9/24/2018,0.25809,0.28136,0.28232,0.25288,23060000,-8.27
581,9/25/2018,0.25288,0.25809,0.25831,0.23121,16560000,-2.02
582,9/26/2018,0.24381,0.25282,0.25803,0.23739,18070000,-3.59
583,9/27/2018,0.25916,0.24381,0.26512,0.24345,19800000,6.29
584,9/28/2018,0.25448,0.25906,0.2633,0.24885,12960000,-1.81
585,9/29/2018,0.25501,0.25448,0.26223,0.24581,9530000,0.21
586,9/30/2018,0.25914,0.25501,0.26329,0.25087,8220000,1.62
587,10/1/2018,0.25862,0.25812,0.26351,0.25218,9710000,-0.2
588,10/2/2018,0.24729,0.25862,0.26035,0.24706,6160000,-4.38
589,10/3/2018,0.24135,0.24729,0.24842,0.23814,6750000,-2.4
590,10/4/2018,0.2437,0.24135,0.24843,0.24061,4840000,0.97
591,10/5/2018,0.24678,0.2437,0.24814,0.24087,4840000,1.26
592,10/6/2018,0.24045,0.24678,0.24802,0.23795,4300000,-2.56
593,10/7/2018,0.24404,0.24045,0.24454,0.23808,5070000,1.49
594,10/8/2018,0.24916,0.24404,0.24997,0.24135,7400000,2.1
595,10/9/2018,0.24708,0.24916,0.25,0.24387,4700000,-0.84
596,10/10/2018,0.2427,0.247,0.24753,0.24202,4440000,-1.77
597,10/11/2018,0.20722,0.2427,0.24294,0.20686,13520000,-14.62
598,10/12/2018,0.21611,0.20722,0.22114,0.20644,4790000,4.29
599,10/13/2018,0.21669,0.21611,0.21983,0.21526,3410000,0.27
600,10/14/2018,0.21097,0.21669,0.21933,0.21017,3300000,-2.64
601,10/15/2018,0.22845,0.21097,0.24472,0.20967,16580000,8.29
602,10/16/2018,0.23559,0.22845,0.23634,0.22676,4760000,3.12
603,10/17/2018,0.24826,0.23559,0.252,0.23381,8340000,5.38
604,10/18/2018,0.24492,0.24826,0.25377,0.23524,6740000,-1.34
605,10/19/2018,0.24964,0.24492,0.252,0.23947,7310000,1.93
606,10/20/2018,0.25066,0.24964,0.25804,0.24719,4680000,0.41
607,10/21/2018,0.24691,0.25066,0.25421,0.24654,3290000,-1.5
608,10/22/2018,0.24762,0.24697,0.25017,0.24284,4490000,0.29
609,10/23/2018,0.24556,0.24762,0.25198,0.24305,4730000,-0.83
610,10/24/2018,0.24128,0.24549,0.24659,0.2408,3780000,-1.74
611,10/25/2018,0.23883,0.24115,0.24209,0.23698,7180000,-1.01
612,10/26/2018,0.23669,0.23883,0.23946,0.2343,7060000,-0.9
613,10/27/2018,0.23109,0.23669,0.23712,0.2305,6380000,-2.37
614,10/28/2018,0.23487,0.23102,0.23766,0.23059,7960000,1.64
615,10/29/2018,0.22343,0.2349,0.23586,0.22283,8090000,-4.87
616,10/30/2018,0.22431,0.22343,0.22804,0.22324,6200000,0.39
617,10/31/2018,0.22682,0.22418,0.2272,0.21895,8170000,1.12
618,11/1/2018,0.22619,0.22682,0.22731,0.2237,6170000,-0.28
619,11/2/2018,0.23797,0.22619,0.242,0.22605,7170000,5.21
620,11/3/2018,0.2367,0.23795,0.24294,0.23573,7060000,-0.53
621,11/4/2018,0.24556,0.23675,0.24947,0.23626,10890000,3.74
622,11/5/2018,0.24856,0.24556,0.24878,0.24267,6880000,1.22
623,11/6/2018,0.26823,0.24856,0.27009,0.24835,12890000,7.92
624,11/7/2018,0.25797,0.2682,0.26869,0.25398,9780000,-3.83
625,11/8/2018,0.25742,0.25797,0.2679,0.25014,11960000,-0.21
626,11/9/2018,0.25821,0.25726,0.26733,0.254,9720000,0.31
627,11/10/2018,0.26448,0.25828,0.26511,0.25751,5830000,2.43
628,11/11/2018,0.27687,0.26448,0.27928,0.26317,15680000,4.69
629,11/12/2018,0.271,0.27687,0.28643,0.26951,12180000,-2.12
630,11/13/2018,0.26113,0.27102,0.27411,0.25903,9580000,-3.64
631,11/14/2018,0.24055,0.26113,0.26132,0.22396,23540000,-7.88
632,11/15/2018,0.24502,0.24062,0.24978,0.21639,19590000,1.86
633,11/16/2018,0.24115,0.24502,0.25146,0.23662,11560000,-1.58
634,11/17/2018,0.24825,0.24115,0.25009,0.235,8150000,2.95
635,11/18/2018,0.25257,0.24825,0.25778,0.24757,7900000,1.74
636,11/19/2018,0.22747,0.25257,0.25277,0.22571,15910000,-9.94
637,11/20/2018,0.19771,0.22747,0.23483,0.18313,30630000,-13.08
638,11/21/2018,0.20632,0.19771,0.21335,0.18823,14280000,4.35
639,11/22/2018,0.18681,0.20632,0.20835,0.18681,11030000,-9.45
640,11/23/2018,0.18395,0.18681,0.19118,0.17709,14950000,-1.53
641,11/24/2018,0.16076,0.18395,0.18874,0.15306,13960000,-12.61
642,11/25/2018,0.16666,0.161,0.16711,0.13841,18800000,3.67
643,11/26/2018,0.14875,0.16665,0.17042,0.14106,16270000,-10.75
644,11/27/2018,0.14683,0.14875,0.15016,0.13917,15420000,-1.29
645,11/28/2018,0.16095,0.14683,0.16726,0.14633,16600000,9.62
646,11/29/2018,0.16473,0.16095,0.1729,0.15377,14310000,2.35
647,11/30/2018,0.15946,0.16473,0.17387,0.1528,16330000,-3.2
648,12/1/2018,0.16469,0.15946,0.16979,0.15749,12710000,3.28
649,12/2/2018,0.16049,0.16469,0.16802,0.15955,8590000,-2.55
650,12/3/2018,0.14969,0.16049,0.16175,0.14849,12910000,-6.73
651,12/4/2018,0.14701,0.14969,0.15492,0.14391,9960000,-1.79
652,12/5/2018,0.13385,0.14701,0.14726,0.13333,8610000,-8.95
653,12/6/2018,0.11905,0.13385,0.13872,0.11882,16660000,-11.06
654,12/7/2018,0.11507,0.11905,0.11905,0.10601,25620000,-3.34
655,12/8/2018,0.11658,0.11507,0.12396,0.11039,18320000,1.31
656,12/9/2018,0.12129,0.11658,0.12522,0.11478,9320000,4.04
657,12/10/2018,0.11567,0.12129,0.123,0.11333,8820000,-4.64
658,12/11/2018,0.11194,0.11567,0.11713,0.11077,8020000,-3.22
659,12/12/2018,0.11244,0.11092,0.11522,0.11064,7140000,0.45
660,12/13/2018,0.10466,0.11244,0.11248,0.10292,8190000,-6.92
661,12/14/2018,0.09648,0.10466,0.10503,0.09427,11590000,-7.81
662,12/15/2018,0.09489,0.09648,0.09869,0.09189,10360000,-1.65
663,12/16/2018,0.09583,0.09477,0.10055,0.09472,8180000,0.99
664,12/17/2018,0.10872,0.09583,0.11229,0.09572,13980000,13.46
665,12/18/2018,0.1135,0.10872,0.1137,0.10467,9860000,4.39
666,12/19/2018,0.1122,0.1135,0.12638,0.11176,16620000,-1.14
667,12/20/2018,0.12432,0.1122,0.12551,0.11081,13420000,10.8
668,12/21/2018,0.11839,0.12432,0.13294,0.11492,18470000,-4.77
669,12/22/2018,0.1202,0.11839,0.12184,0.11509,8500000,1.52
670,12/23/2018,0.1247,0.1202,0.12744,0.11935,13790000,3.75
671,12/24/2018,0.13059,0.12476,0.14184,0.12476,25880000,4.72
672,12/25/2018,0.11877,0.13059,0.13136,0.11506,13130000,-9.05
673,12/26/2018,0.11903,0.11877,0.12322,0.1134,8780000,0.22
674,12/27/2018,0.10759,0.11897,0.11918,0.10673,9130000,-9.61
675,12/28/2018,0.1192,0.10759,0.12141,0.10716,13570000,10.79
676,12/29/2018,0.11442,0.1192,0.12049,0.11441,9330000,-4.01
677,12/30/2018,0.11563,0.11422,0.11727,0.1128,6550000,1.06
678,12/31/2018,0.10998,0.11563,0.11632,0.10917,7390000,-4.89
679,1/1/2019,0.11365,0.10998,0.11373,0.10911,5440000,3.34
680,1/2/2019,0.11704,0.11365,0.11803,0.112,7050000,2.98
681,1/3/2019,0.11161,0.11704,0.11716,0.11072,5680000,-4.64
682,1/4/2019,0.11324,0.11161,0.11392,0.11036,5790000,1.46
683,1/5/2019,0.11181,0.11324,0.11437,0.11146,7450000,-1.26
684,1/6/2019,0.11903,0.11181,0.11999,0.11096,7440000,6.45
685,1/7/2019,0.12249,0.11903,0.1241,0.11875,9030000,2.91
686,1/8/2019,0.12161,0.12249,0.12461,0.11841,7700000,-0.72
687,1/9/2019,0.12251,0.12176,0.1232,0.12019,6930000,0.74
