SNo,Date,Price,Open,High,Low,Vol.,Change %
1443,1/11/2019,45.611,45.398,46.797,44.974,38630,0.62
1444,1/12/2019,45.01,45.727,45.887,44.638,29760,-1.32
1445,1/13/2019,42.843,45.01,45.34,42.478,36590,-4.81
1446,1/14/2019,45.918,42.843,46.67,42.843,38310,7.18
1447,1/15/2019,44.802,45.921,46.728,44.084,36390,-2.43
1448,1/16/2019,45.95,44.802,46.101,44.522,29100,2.56
1449,1/17/2019,45.608,45.95,46.316,44.579,33050,-0.74
1450,1/18/2019,44.835,45.607,45.739,44.564,30950,-1.7
1451,1/19/2019,46.082,44.835,46.765,44.835,26280,2.78
1452,1/20/2019,43.742,46.064,46.331,43.515,33220,-5.08
1453,1/21/2019,44.287,43.742,44.586,43.481,37700,1.25
1454,1/22/2019,45.988,44.287,46.374,44.093,39360,3.84
1455,1/23/2019,44.891,45.988,46.174,44.699,41510,-2.38
1456,1/24/2019,45.912,44.92,46.674,44.773,43330,2.27
1457,1/25/2019,46.976,45.971,47.15,45.245,28660,2.32
1458,1/26/2019,45.597,46.976,47.095,45.595,32160,-2.94
1459,1/27/2019,46.379,45.608,46.471,45.13,27210,1.72
1460,1/28/2019,43.576,46.379,46.555,43.163,56160,-6.04
1461,1/29/2019,43.202,43.576,43.935,42.658,44400,-0.86
1462,1/30/2019,44.032,43.202,44.631,42.834,33430,1.92
1463,1/31/2019,43.509,44.032,44.553,43.226,25010,-1.19
1464,2/1/2019,43.7,43.509,44.196,42.873,25320,0.44
1465,2/2/2019,43.501,43.73,43.857,41.845,51760,-0.46
1466,2/3/2019,43.047,43.501,44.009,42.553,60580,-1.04
1467,2/4/2019,42.805,43.047,43.133,42.282,33360,-0.56
1468,2/5/2019,43.398,42.854,43.598,42.803,39240,1.39
1469,2/6/2019,43.254,43.398,43.828,42.436,44000,-0.33
1470,2/7/2019,43.365,43.254,43.95,43.192,32980,0.26
1471,2/8/2019,48.308,43.365,50.04,43.365,70600,11.4
1472,2/9/2019,48.524,48.308,49.084,47.893,39890,0.45
1473,2/10/2019,49.748,48.524,49.773,46.958,43400,2.52
1474,2/11/2019,48.157,49.748,49.834,47.14,46910,-3.2
1475,2/12/2019,48.811,48.157,49.257,47.417,37950,1.36
1476,2/13/2019,49.129,48.808,50.782,48.79,66130,0.65
1477,2/14/2019,46.824,49.129,49.59,45.968,71310,-4.69
1478,2/15/2019,47.233,46.824,48.418,46.649,47360,0.87
1479,2/16/2019,46.739,47.355,48.446,46.739,35930,-1.05
1480,2/17/2019,47.957,46.739,48.062,46.615,33230,2.61
1481,2/18/2019,51.417,47.956,52.125,47.87,53080,7.21
