SNo,Date,Price,Open,High,Low,Vol.,Change %
634,3/9/2019,0.28493,0.27827,0.29324,0.2766,13830000,2.39
635,3/10/2019,0.28359,0.28493,0.28641,0.28081,5890000,-0.47
636,3/11/2019,0.28096,0.28359,0.28782,0.27369,9720000,-0.93
637,3/12/2019,0.2854,0.28096,0.28751,0.27584,8520000,1.58
638,3/13/2019,0.28793,0.2854,0.29374,0.28204,11460000,0.89
639,3/14/2019,0.29876,0.28797,0.304,0.28605,20770000,3.76
640,3/15/2019,0.30117,0.29876,0.30335,0.29705,9850000,0.8
641,3/16/2019,0.30658,0.30117,0.3119,0.30055,27070000,1.8
642,3/17/2019,0.29676,0.30658,0.30667,0.29665,17550000,-3.2
643,3/18/2019,0.29656,0.29676,0.30125,0.28969,16830000,-0.07
644,3/19/2019,0.29735,0.2965,0.29868,0.29375,9520000,0.27
645,3/20/2019,0.30079,0.29735,0.30496,0.29436,14490000,1.16
646,3/21/2019,0.31837,0.30083,0.31837,0.28324,30220000,5.85
647,3/22/2019,0.31193,0.31956,0.32427,0.30834,26590000,-2.02
648,3/23/2019,0.31366,0.31193,0.324,0.3107,17260000,0.55
649,3/24/2019,0.30863,0.31366,0.31366,0.30627,11830000,-1.6
650,3/25/2019,0.298,0.30856,0.30864,0.2928,15960000,-3.45
651,3/26/2019,0.29587,0.298,0.29871,0.28766,11080000,-0.71
652,3/27/2019,0.3075,0.29587,0.30815,0.29535,13490000,3.93
653,3/28/2019,0.30543,0.3075,0.30869,0.30125,11870000,-0.67
654,3/29/2019,0.31104,0.30543,0.31228,0.30429,10940000,1.84
655,3/30/2019,0.30911,0.31104,0.31495,0.30331,10300000,-0.62
656,3/31/2019,0.30939,0.30911,0.31203,0.30475,9680000,0.09
657,4/1/2019,0.32335,0.30939,0.32832,0.30604,24700000,4.51
658,4/2/2019,0.3527,0.32335,0.35403,0.32306,46280000,9.07
659,4/3/2019,0.33798,0.3527,0.38203,0.32585,68630000,-4.17
660,4/4/2019,0.3324,0.33799,0.35205,0.32553,29370000,-1.65
661,4/5/2019,0.35353,0.33238,0.3543,0.33232,18950000,6.36
662,4/6/2019,0.34646,0.35353,0.35611,0.339,16210000,-2
663,4/7/2019,0.3618,0.34638,0.3713,0.34463,24500000,4.43
664,4/8/2019,0.35358,0.3618,0.36342,0.33701,28590000,-2.27
665,4/9/2019,0.34396,0.35358,0.3537,0.33732,13350000,-2.72
666,4/10/2019,0.34584,0.34392,0.36118,0.33855,20130000,0.55
667,4/11/2019,0.3198,0.34611,0.34665,0.30848,26070000,-7.53
668,4/12/2019,0.31535,0.3198,0.32165,0.30608,11930000,-1.39
669,4/13/2019,0.3122,0.31542,0.31935,0.30882,8780000,-1
670,4/14/2019,0.31496,0.3122,0.31818,0.29161,29350000,0.88
671,4/15/2019,0.30123,0.3149,0.31561,0.29659,19780000,-4.36
672,4/16/2019,0.30895,0.30124,0.3119,0.29997,12020000,2.56
673,4/17/2019,0.30707,0.30895,0.31058,0.29854,20710000,-0.61
674,4/18/2019,0.3074,0.30701,0.3148,0.30611,16250000,0.11
675,4/19/2019,0.30626,0.30737,0.30865,0.30177,13400000,-0.37
676,4/20/2019,0.3082,0.30628,0.31158,0.3049,12460000,0.63
677,4/21/2019,0.29993,0.3082,0.31121,0.29257,17230000,-2.68
678,4/22/2019,0.3016,0.29991,0.30389,0.29515,12620000,0.56
679,4/23/2019,0.29111,0.30157,0.30491,0.28907,19790000,-3.48
680,4/24/2019,0.27869,0.2912,0.29305,0.27052,23670000,-4.27
681,4/25/2019,0.26174,0.27869,0.28163,0.25609,19300000,-6.08
682,4/26/2019,0.26948,0.26174,0.27181,0.238,31370000,2.96
683,4/27/2019,0.26371,0.26948,0.26972,0.25823,15230000,-2.14
684,4/28/2019,0.27172,0.26371,0.27795,0.25293,19690000,3.03
