SNo,Date,Price,Open,High,Low,Vol.,Change %
823,2020-04-01,0.03093,0.030454,0.03093,0.029432,409240000.0,1.57
824,2020-04-02,0.031898,0.03093,0.033473,0.030772,534580000.00000006,3.13
825,2020-04-03,0.03227,0.031898,0.032713,0.031621,371030000.0,1.16
826,2020-04-04,0.032463,0.03227,0.032615,0.031762,320800000.0,0.60
827,2020-04-05,0.03189,0.032464,0.032547,0.031618,209560000.0,-1.77
828,2020-04-06,0.035994,0.03189,0.035996,0.031886,557450000.0,12.87
829,2020-04-07,0.035255,0.035991,0.036935,0.03455,603010000.0,-2.05
830,2020-04-08,0.036418,0.035254,0.036807,0.035252,436340000.0,3.30
831,2020-04-09,0.036082,0.036419,0.036597,0.035314,306330000.0,-0.92
832,2020-04-10,0.033212,0.036082,0.036173,0.032238,491590000.0,-7.95
833,2020-04-11,0.033449,0.033212,0.034078,0.032651,310110000.0,0.71
834,2020-04-12,0.03345,0.033451,0.034873,0.032948,270200000.0,0.00
835,2020-04-13,0.033106,0.033452,0.03349,0.031917,372890000.0,-1.03
836,2020-04-14,0.033106,0.033107,0.033748,0.032697,245240000.0,-0.00
837,2020-04-15,0.031855,0.033106,0.033694,0.031813,228570000.0,-3.78
838,2020-04-16,0.034453,0.031854,0.034969,0.030921,506500000.0,8.15
839,2020-04-17,0.034333,0.034453,0.034891,0.034097,256350000.00000003,-0.35
840,2020-04-18,0.036531,0.03433,0.036986,0.034317,312670000.0,6.40
841,2020-04-19,0.035511,0.03653,0.036734,0.035129,349280000.0,-2.79
842,2020-04-20,0.033948,0.035514,0.036571,0.033898,427110000.0,-4.40
843,2020-04-21,0.034535,0.033945,0.03497,0.03375,299920000.0,1.73
844,2020-04-22,0.036625,0.034535,0.036666,0.034354,256430000.0,6.05
845,2020-04-23,0.040833,0.036643,0.042524,0.03645,857990000.0,11.49
846,2020-04-24,0.041655,0.040833,0.043859,0.040833,845260000.0,2.01
847,2020-04-25,0.042239,0.041655,0.043553,0.041066,468580000.0,1.40
848,2020-04-26,0.045936,0.042239,0.04611,0.041885,671410000.0,8.75
849,2020-04-27,0.046495,0.045935,0.047594,0.044296,756600000.0,1.22
850,2020-04-28,0.046816,0.04648,0.047995,0.045995,567450000.0,0.69
851,2020-04-29,0.05145,0.046816,0.051977,0.0468,839190000.0,9.90
852,2020-04-30,0.04757,0.05145,0.054325,0.047141,122000000.0,-7.54
853,2020-05-01,0.05093,0.04757,0.051806,0.047515,630030000.0,7.06
854,2020-05-02,0.050915,0.05093,0.051415,0.049463,411830000.0,-0.03
855,2020-05-03,0.04902,0.05091,0.051685,0.047714,496990000.0,-3.72
856,2020-05-04,0.049442,0.049022,0.050124,0.046142,748260000.0,0.86
857,2020-05-05,0.049451,0.049439,0.050533,0.048715,453110000.0,0.02
858,2020-05-06,0.04894,0.049451,0.051128,0.048678,426750000.0,-1.03
859,2020-05-07,0.051187,0.048911,0.051488,0.048421,491770000.0,4.59
860,2020-05-08,0.052003,0.051189,0.053653,0.050901,606900000.0,1.59
861,2020-05-09,0.051499,0.052002,0.053026,0.051368,457370000.0,-0.97
862,2020-05-10,0.047641,0.0515,0.051558,0.042687,115999999.99999999,-7.49
863,2020-05-11,0.048021,0.047639,0.049978,0.044957,102000000.0,0.80
864,2020-05-12,0.050429,0.047875,0.051039,0.047738,654240000.0,5.02
865,2020-05-13,0.051507,0.050429,0.052249,0.049638,498250000.0,2.14
866,2020-05-14,0.050999,0.051507,0.051974,0.050426,470380000.0,-0.99
867,2020-05-15,0.050274,0.050997,0.051943,0.049819,441860000.0,-1.42
868,2020-05-16,0.051031,0.050262,0.051361,0.049906,337380000.0,1.51
869,2020-05-17,0.051289,0.051031,0.052223,0.050908,259510000.0,0.51
870,2020-05-18,0.054326,0.051289,0.054977,0.051141,591410000.0,5.92
871,2020-05-19,0.056769,0.054326,0.056988,0.052632,520700000.00000006,4.50
872,2020-05-20,0.056874,0.056769,0.057563,0.054112,539810000.0,0.19
873,2020-05-21,0.052085,0.056874,0.057554,0.050362,710780000.0,-8.42
874,2020-05-22,0.055746,0.052085,0.056965,0.051343,612150000.0,7.03
875,2020-05-23,0.054907,0.055746,0.056459,0.054224,358310000.0,-1.51
876,2020-05-24,0.051444,0.054907,0.05614,0.051444,410630000.0,-6.31
877,2020-05-25,0.05389,0.051388,0.054308,0.05108,485430000.0,4.75
878,2020-05-26,0.05354,0.05389,0.054134,0.051994,390240000.0,-0.65
879,2020-05-27,0.055106,0.05354,0.055903,0.053041,451110000.0,2.92
880,2020-05-28,0.064977,0.055106,0.067375,0.05488,106000000.0,17.91
881,2020-05-29,0.064706,0.064977,0.066503,0.062621,102000000.0,-0.42
882,2020-05-30,0.076878,0.064706,0.077361,0.063749,172000000.0,18.81
883,2020-05-31,0.074162,0.076878,0.086318,0.072416,273000000.0,-3.53
884,2020-06-01,0.08092,0.07416,0.082895,0.073722,206999999.99999997,9.11
885,2020-06-02,0.078786,0.080921,0.082442,0.071672,170000000.0,-2.64
886,2020-06-03,0.085508,0.078764,0.085733,0.077323,163000000.0,8.53
887,2020-06-04,0.088807,0.085508,0.090156,0.083997,188000000.0,3.86
888,2020-06-05,0.085188,0.088807,0.089062,0.084031,105000000.0,-4.08
889,2020-06-06,0.086181,0.085188,0.087195,0.084888,538990000.0,1.17
890,2020-06-07,0.086535,0.086191,0.088554,0.082827,848380000.0,0.41
891,2020-06-08,0.086438,0.086535,0.086911,0.08463,433670000.0,-0.11
892,2020-06-09,0.082906,0.086438,0.086688,0.082906,417680000.0,-4.09
893,2020-06-10,0.083561,0.082906,0.083858,0.07947,845300000.0,0.79
894,2020-06-11,0.075265,0.083561,0.08501,0.074245,986230000.0,-9.93
895,2020-06-12,0.07947,0.075265,0.080818,0.074995,674430000.0,5.59
896,2020-06-13,0.079043,0.07947,0.079577,0.077303,399500000.0,-0.54
897,2020-06-14,0.076414,0.079043,0.079117,0.075764,271370000.0,-3.33
898,2020-06-15,0.078236,0.076414,0.079777,0.06946,111000000.00000001,2.38
899,2020-06-16,0.07918,0.078236,0.079599,0.076829,645470000.0,1.21
900,2020-06-17,0.08345,0.079238,0.083666,0.077366,857710000.0,5.39
901,2020-06-18,0.081827,0.08345,0.084461,0.080133,650930000.0,-1.94
902,2020-06-19,0.07994,0.081827,0.081869,0.078666,551930000.0,-2.31
903,2020-06-20,0.079529,0.079944,0.080174,0.077169,371980000.0,-0.51
904,2020-06-21,0.078389,0.079525,0.080867,0.078189,328800000.0,-1.43
905,2020-06-22,0.083579,0.078389,0.0839,0.078259,461600000.0,6.62
906,2020-06-23,0.08278,0.083578,0.084387,0.081551,388380000.0,-0.96
907,2020-06-24,0.08255,0.08278,0.087064,0.080114,874130000.0,-0.28
908,2020-06-25,0.081655,0.08255,0.08349,0.078831,559700000.0,-1.08
909,2020-06-26,0.080632,0.081655,0.081795,0.079651,370200000.0,-1.25
910,2020-06-27,0.077387,0.080633,0.080976,0.074903,459370000.0,-4.03
911,2020-06-28,0.080331,0.077387,0.081093,0.076262,487630000.0,3.80
912,2020-06-29,0.083893,0.080331,0.084389,0.080314,655430000.0,4.43
913,2020-06-30,0.083036,0.083892,0.084672,0.081949,455050000.0,-1.02
914,2020-07-01,0.096851,0.083036,0.096917,0.082491,111000000.00000001,16.64
915,2020-07-02,0.092948,0.096851,0.096864,0.088036,140000000.0,-4.03
916,2020-07-03,0.096561,0.092948,0.101909,0.092347,138000000.0,3.89
917,2020-07-04,0.100002,0.096561,0.101108,0.096002,962940000.0,3.56
918,2020-07-05,0.098262,0.100002,0.100054,0.094322,828320000.0,-1.74
919,2020-07-06,0.105087,0.098262,0.10642,0.097265,971560000.0,6.94
920,2020-07-07,0.11766,0.105087,0.118866,0.102963,149000000.0,11.97
921,2020-07-08,0.129927,0.11766,0.138239,0.114957,292000000.0,10.43
922,2020-07-09,0.124008,0.129927,0.129927,0.117677,175000000.0,-4.56
923,2020-07-10,0.118401,0.124008,0.124201,0.110517,147000000.0,-4.52
924,2020-07-11,0.125197,0.1184,0.126969,0.117999,972210000.0,5.74
925,2020-07-12,0.12691,0.125197,0.128357,0.120578,887710000.0,1.37
926,2020-07-13,0.124416,0.12691,0.135676,0.122177,141000000.0,-1.96
927,2020-07-14,0.132405,0.124416,0.134792,0.121164,115999999.99999999,6.42
928,2020-07-15,0.130592,0.132405,0.132694,0.127514,748530000.0,-1.37
929,2020-07-16,0.125998,0.130592,0.133049,0.11871,112000000.00000001,-3.52
930,2020-07-17,0.122233,0.125998,0.126546,0.121859,579380000.0,-2.99
931,2020-07-18,0.122673,0.122233,0.124681,0.118296,553940000.0,0.36
932,2020-07-19,0.123935,0.122671,0.124675,0.121261,376550000.0,1.03
933,2020-07-20,0.117755,0.123963,0.124143,0.116087,438330000.0,-4.99
934,2020-07-21,0.123128,0.117755,0.124508,0.116935,512490000.0,4.56
935,2020-07-22,0.123846,0.123131,0.124498,0.120528,352250000.0,0.58
936,2020-07-23,0.12419,0.12384,0.125964,0.123678,410780000.0,0.28
937,2020-07-24,0.12196,0.12419,0.124337,0.120833,353460000.0,-1.80
938,2020-07-25,0.143527,0.121959,0.145599,0.121946,137000000.0,17.68
939,2020-07-26,0.148171,0.14352,0.154164,0.141554,160000000.0,3.24
940,2020-07-27,0.138658,0.148171,0.149736,0.130398,172000000.0,-6.42
941,2020-07-28,0.148793,0.138657,0.150673,0.134882,118000000.0,7.31
942,2020-07-29,0.139218,0.148791,0.149661,0.138555,817300000.0,-6.43
943,2020-07-30,0.14046,0.139217,0.142483,0.137021,498130000.0,0.89
944,2020-07-31,0.138845,0.14047,0.141051,0.135947,416190000.0,-1.15
945,2020-08-01,0.144153,0.138847,0.146587,0.138303,674870000.0,3.82
946,2020-08-02,0.133717,0.144154,0.148239,0.126653,902030000.0,-7.24
947,2020-08-03,0.137207,0.133717,0.139069,0.13217,424270000.0,2.61
948,2020-08-04,0.143259,0.137208,0.147885,0.136314,677470000.0,4.41
949,2020-08-05,0.142218,0.143259,0.145196,0.14026,460380000.0,-0.73
950,2020-08-06,0.144299,0.142214,0.145657,0.139954,443600000.0,1.46
951,2020-08-07,0.138776,0.1443,0.147007,0.133297,545180000.0,-3.83
952,2020-08-08,0.146779,0.138777,0.147473,0.137323,497230000.0,5.77
953,2020-08-09,0.145173,0.146783,0.152164,0.142087,680860000.0,-1.09
954,2020-08-10,0.143853,0.145176,0.146469,0.14192,538550000.0,-0.91
955,2020-08-11,0.13685,0.143854,0.144353,0.131849,577550000.0,-4.87
956,2020-08-12,0.136654,0.136858,0.137759,0.124255,688900000.0,-0.14
957,2020-08-13,0.139374,0.13666,0.141924,0.132162,629970000.0,1.99
958,2020-08-14,0.138265,0.139374,0.141045,0.137468,437030000.0,-0.80
959,2020-08-15,0.138406,0.13826,0.141637,0.136461,468830000.0,0.10
960,2020-08-16,0.138808,0.138411,0.139535,0.135042,373360000.0,0.29
961,2020-08-17,0.14048,0.1388,0.144718,0.137387,652120000.0,1.21
962,2020-08-18,0.13697,0.14048,0.143867,0.13447,503010000.0,-2.50
963,2020-08-19,0.129592,0.136966,0.138217,0.126564,632390000.0,-5.39
964,2020-08-20,0.133999,0.129631,0.134434,0.126065,465460000.0,3.40
965,2020-08-21,0.122929,0.133996,0.134235,0.121531,568980000.0,-8.26
966,2020-08-22,0.125262,0.122938,0.126172,0.118414,459120000.0,1.90
967,2020-08-23,0.121396,0.125265,0.125863,0.119502,365800000.0,-3.09
968,2020-08-24,0.123638,0.121384,0.126866,0.120054,403130000.0,1.85
969,2020-08-25,0.112389,0.123647,0.123944,0.105508,868150000.0,-9.10
970,2020-08-26,0.114404,0.112386,0.118123,0.110229,601410000.0,1.79
971,2020-08-27,0.107191,0.114404,0.115604,0.102238,734800000.0,-6.31
972,2020-08-28,0.109299,0.107191,0.111309,0.106064,498130000.0,1.97
973,2020-08-29,0.116258,0.109279,0.117846,0.108214,430430000.0,6.37
974,2020-08-30,0.1175,0.116248,0.118697,0.11374,438730000.0,1.07
975,2020-08-31,0.122458,0.1175,0.12655,0.113127,805510000.0,4.22
976,2020-09-01,0.124519,0.122456,0.127981,0.119112,647010000.0,1.68
977,2020-09-02,0.114942,0.124517,0.126365,0.110953,692550000.0,-7.69
978,2020-09-03,0.09478,0.114942,0.11687,0.092752,982100000.0,-17.54
979,2020-09-04,0.101663,0.094784,0.103898,0.092762,124000000.0,7.26
980,2020-09-05,0.089965,0.101652,0.103858,0.086249,989940000.0,-11.51
981,2020-09-06,0.092594,0.089969,0.09556,0.085581,713370000.0,2.92
982,2020-09-07,0.093569,0.092596,0.094117,0.086284,689520000.0,1.05
983,2020-09-08,0.091018,0.093568,0.096896,0.088509,725150000.0,-2.73
984,2020-09-09,0.093323,0.091022,0.095743,0.089296,459460000.0,2.53
985,2020-09-10,0.097011,0.093323,0.099405,0.093268,579550000.0,3.95
986,2020-09-11,0.096932,0.097015,0.097517,0.093122,456900000.0,-0.08
987,2020-09-12,0.097661,0.096936,0.098429,0.09449,349310000.0,0.75
988,2020-09-13,0.095022,0.097656,0.099746,0.092596,452100000.0,-2.70
989,2020-09-14,0.096628,0.095039,0.097988,0.093097,552290000.0,1.69
990,2020-09-15,0.093098,0.096623,0.09792,0.092937,549790000.0,-3.65
991,2020-09-16,0.091396,0.093106,0.093326,0.089651,637880000.0,-1.83
992,2020-09-17,0.094073,0.091446,0.09456,0.090811,539470000.0,2.93
993,2020-09-18,0.091073,0.094073,0.094098,0.089685,234730000.0,-3.19
994,2020-09-19,0.09142,0.091049,0.09313,0.090493,342090000.0,0.38
995,2020-09-20,0.08931,0.091413,0.09221,0.087595,385330000.0,-2.31
996,2020-09-21,0.079702,0.089317,0.090123,0.077451,806980000.0,-10.76
997,2020-09-22,0.081468,0.079711,0.083327,0.079303,527850000.0,2.22
998,2020-09-23,0.076593,0.081464,0.082793,0.075622,493210000.0,-5.98
999,2020-09-24,0.082543,0.076589,0.083659,0.075605,641680000.0,7.77
1000,2020-09-25,0.096902,0.082542,0.098474,0.082355,117000000.0,17.40
1001,2020-09-26,0.095459,0.096904,0.099749,0.09238,678240000.0,-1.49
