SNo,Date,Price,Open,High,Low,Vol.,Change %
690,7/14/2018,76.542,76.841,77.565,75.785,1450000,-0.38
691,7/15/2018,79.082,76.541,79.948,75.655,1440000,3.32
692,7/16/2018,84.326,79.082,84.573,78.401,1900000,6.63
693,7/17/2018,89.468,84.324,90.37,82.496,2120000,6.1
694,7/18/2018,86.74,89.466,94.662,85.658,2120000,-3.05
695,7/19/2018,86.535,86.736,89.083,85.483,1280000,-0.24
696,7/20/2018,82.499,86.538,87.128,81.819,1240000,-4.66
697,7/21/2018,84.196,82.499,85.295,80.253,886130,2.06
698,7/22/2018,82.894,84.186,84.75,82.64,1320000,-1.55
699,7/23/2018,81.794,82.894,86.252,81.644,2310000,-1.33
700,7/24/2018,89.521,81.797,89.746,81.203,2650000,9.45
701,7/25/2018,86.775,89.533,90.702,85.011,1570000,-3.07
702,7/26/2018,83.551,86.75,87.918,82.971,962590,-3.72
703,7/27/2018,84.706,83.539,85.192,81.692,1010000,1.38
704,7/28/2018,84.329,84.706,84.904,82.601,748990,-0.44
705,7/29/2018,83.972,84.329,85.458,83.367,846990,-0.42
706,7/30/2018,82.315,83.972,84.612,79.913,1130000,-1.97
707,7/31/2018,78.961,82.306,82.581,76.269,1320000,-4.07
708,8/1/2018,77.736,78.966,79.1,76.192,1060000,-1.55
709,8/2/2018,76.251,77.736,78.523,75.635,1220000,-1.91
710,8/3/2018,77.692,76.25,77.794,74.959,1970000,1.89
711,8/4/2018,72.971,77.692,78.045,72.291,2220000,-6.08
712,8/5/2018,74.588,72.971,74.691,72.476,1700000,2.22
713,8/6/2018,73.775,74.582,76.712,72.608,1870000,-1.09
714,8/7/2018,67.411,73.775,75.291,66.829,2520000,-8.63
715,8/8/2018,62.203,67.405,67.551,61.093,3030000,-7.73
716,8/9/2018,63.168,62.216,64.994,60.202,2260000,1.55
717,8/10/2018,59.281,63.024,63.293,58.599,1840000,-6.15
718,8/11/2018,57.753,59.267,59.884,55.122,1860000,-2.58
719,8/12/2018,59.364,57.753,61.54,57.588,1630000,2.79
720,8/13/2018,56.53,59.364,60.554,55.815,1660000,-4.78
721,8/14/2018,54.338,56.53,56.532,48.926,3120000,-3.88
722,8/15/2018,54.361,54.338,59.175,54.007,3220000,0.04
723,8/16/2018,55.307,54.362,57.437,54.207,2540000,1.74
724,8/17/2018,61.567,55.301,61.678,55.159,2930000,11.32
725,8/18/2018,57.182,61.569,62.205,55.314,2820000,-7.12
726,8/19/2018,57.83,57.182,58.912,56.325,2220000,1.13
727,8/20/2018,53.516,57.831,58.595,53.442,2730000,-7.46
728,8/21/2018,56.479,53.528,56.752,53.33,1980000,5.54
729,8/22/2018,55.111,56.479,59.189,54.054,3120000,-2.42
730,8/23/2018,57.207,55.115,57.836,54.878,2410000,3.8
731,8/24/2018,57.86,57.207,58.26,55.679,2520000,1.14
732,8/25/2018,57.888,57.862,58.298,57.113,2340000,0.05
733,8/26/2018,57.021,57.888,58.026,55.88,2770000,-1.5
734,8/27/2018,60.58,57.021,61.043,56.606,2930000,6.24
735,8/28/2018,63.23,60.581,63.668,59.766,3050000,4.38
736,8/29/2018,61.51,63.233,63.349,60.377,2950000,-2.72
737,8/30/2018,60.151,61.51,61.62,58.645,2810000,-2.21
738,8/31/2018,62.033,60.151,63.5,59.644,3300000,3.13
739,9/1/2018,66.511,62.033,67.822,62.024,3750000,7.22
740,9/2/2018,66.188,66.511,67.054,64.387,2110000,-0.49
741,9/3/2018,65.435,66.179,66.505,64.412,1890000,-1.14
742,9/4/2018,67.591,65.436,69.383,65.418,3440000,3.29
743,9/5/2018,57.997,67.68,68.251,57.934,4460000,-14.19
744,9/6/2018,57.523,57.978,58.033,54.2,3740000,-0.82
745,9/7/2018,55.719,57.527,58.439,55.154,3160000,-3.14
746,9/8/2018,53.082,55.715,57.179,52.073,3300000,-4.73
747,9/9/2018,54.688,53.082,56.632,52.355,3380000,3.03
748,9/10/2018,54.379,54.694,56.458,53.139,3290000,-0.57
749,9/11/2018,52.052,54.38,54.746,50.166,3630000,-4.28
750,9/12/2018,51.704,52.053,52.118,47.344,3890000,-0.67
751,9/13/2018,54.506,51.719,55.274,51.718,4230000,5.42
752,9/14/2018,56.27,54.502,58.873,52.955,3820000,3.24
753,9/15/2018,56.429,56.259,58.738,55.743,3150000,0.28
754,9/16/2018,56.756,56.429,57.488,54.595,3480000,0.58
755,9/17/2018,52.115,56.756,57.807,51.489,3490000,-8.18
756,9/18/2018,54.085,52.118,55.417,50.625,3450000,3.78
757,9/19/2018,54.321,54.079,54.969,51.738,3040000,0.44
758,9/20/2018,56.554,54.32,57.165,53.436,2290000,4.11
759,9/21/2018,60.934,56.554,62.61,56.494,3220000,7.74
760,9/22/2018,60.628,60.917,61.869,58.081,3120000,-0.5
761,9/23/2018,61.409,60.628,63.701,59.961,2980000,1.29
762,9/24/2018,57.982,61.408,61.54,57.218,2930000,-5.58
763,9/25/2018,57.559,57.982,58.082,54.43,2920000,-0.73
764,9/26/2018,57.259,57.573,59.838,56.583,2670000,-0.52
765,9/27/2018,63.267,57.257,65.486,56.747,4570000,10.49
766,9/28/2018,61.947,63.275,64.897,60.336,3750000,-2.09
767,9/29/2018,61.703,61.943,62.324,59.08,3260000,-0.39
768,9/30/2018,61.224,61.703,63.035,59.81,4320000,-0.78
769,10/1/2018,60.401,61.225,62.137,59.472,4480000,-1.34
770,10/2/2018,59.606,60.392,61.835,59.231,4430000,-1.32
771,10/3/2018,57.541,59.606,59.704,56.745,4780000,-3.46
772,10/4/2018,58.411,57.562,60.079,57.457,3260000,1.51
773,10/5/2018,59.001,58.41,59.82,57.672,4630000,1.01
774,10/6/2018,57.951,59.065,59.169,56.692,4730000,-1.78
775,10/7/2018,58.273,57.951,58.533,56.986,1500000,0.56
776,10/8/2018,59.655,58.274,60.163,57.693,2260000,2.37
777,10/9/2018,58.968,59.655,59.887,58.523,2230000,-1.15
778,10/10/2018,58.374,58.968,59.086,57.551,2680000,-1.01
779,10/11/2018,51.248,58.334,58.373,49.426,3180000,-12.21
780,10/12/2018,53.806,51.263,54.149,50.968,2170000,4.99
781,10/13/2018,54.059,53.806,54.926,53.551,1710000,0.47
782,10/14/2018,52.545,54.063,54.499,51.838,2130000,-2.8
783,10/15/2018,55.951,52.545,61.175,52.233,3210000,6.48
784,10/16/2018,55.408,55.95,56.809,54.619,1860000,-0.97
785,10/17/2018,55.484,55.416,55.571,54.339,1960000,0.14
786,10/18/2018,53.426,55.484,55.706,52.819,2300000,-3.71
787,10/19/2018,53.638,53.431,54.47,52.965,2190000,0.4
788,10/20/2018,54.231,53.632,54.866,53.336,2040000,1.11
789,10/21/2018,53.721,54.233,54.751,53.476,2400000,-0.94
790,10/22/2018,53.105,53.686,54.176,52.78,2240000,-1.15
791,10/23/2018,53.32,53.122,54.694,50.648,2470000,0.41
792,10/24/2018,53.088,53.325,53.933,52.894,2910000,-0.44
793,10/25/2018,53.003,53.094,53.293,52.677,2100000,-0.16
794,10/26/2018,52.607,53.003,53.447,52.382,2570000,-0.75
795,10/27/2018,52.364,52.608,53.202,51.994,2190000,-0.46
796,10/28/2018,51.984,52.363,52.465,51.811,2460000,-0.73
797,10/29/2018,49.314,51.958,52.501,48.161,2710000,-5.14
798,10/30/2018,49.314,49.307,50.071,48.915,1520000,0
799,10/31/2018,49.943,49.317,50.652,48.209,2510000,1.28
800,11/1/2018,50.596,49.952,50.781,49.851,2050000,1.31
801,11/2/2018,51.716,50.595,52.113,48.241,2280000,2.21
802,11/3/2018,51.117,51.724,51.791,50.434,1820000,-1.16
803,11/4/2018,54.573,51.115,56.253,48.437,2280000,6.76
804,11/5/2018,53.57,54.572,55.129,52.94,2020000,-1.84
805,11/6/2018,56.401,53.567,56.477,51.256,1690000,5.28
806,11/7/2018,54.441,56.406,56.805,53.128,1930000,-3.48
807,11/8/2018,52.655,54.442,54.916,52.406,1690000,-3.28
808,11/9/2018,52.095,52.655,53.047,48.978,1460000,-1.06
809,11/10/2018,52.477,52.199,52.922,50.619,1150000,0.73
810,11/11/2018,50.541,52.475,52.562,49,1830000,-3.69
811,11/12/2018,50.763,50.555,51.903,49.825,2470000,0.44
812,11/13/2018,50.37,50.764,51.599,49.726,2160000,-0.77
813,11/14/2018,44.61,50.37,51.267,41.481,3860000,-11.44
814,11/15/2018,44.612,44.627,45.201,40.949,3960000,0
815,11/16/2018,42.792,44.616,44.655,41.867,2050000,-4.08
816,11/17/2018,42.383,42.798,42.84,41.423,1370000,-0.96
817,11/18/2018,43.15,42.387,44.127,41.174,1740000,1.81
818,11/19/2018,36.978,43.15,43.236,35.908,4960000,-14.3
819,11/20/2018,33.731,36.979,38.736,31.45,6700000,-8.78
